company,name,technology,type,chp,fuel,secondary_fuel,capacity_mw,grid_connection,country,Region,Postcode,OS Reference,X-Coordinate,Y-Coordinate,Year Commissioned,DESNZ site code,lat,lon
Falck Renewables SpA,Boyndie,Wind,Onshore,No,Wind,,16.3,LV,Scotland,Scotland,,NJ613641,364000.0,862000.0,2006.0,WON-000300,57.64647304052644,-2.604757990993348
Falck Renewables SpA,Earlsburn,Wind,Onshore,No,Wind,,37.5,LV,Scotland,Scotland,,NS697882,269652.0,688422.0,2007.0,WON-000308,56.07080629622522,-4.095513956773989
Falck Renewables SpA,Ben Aketil,Wind,Onshore,No,Wind,,27.6,LV,Scotland,Scotland,,NG311485,132500.0,846500.0,2007.0,WON-000318,57.42980814867901,-6.458341100842849
Falck Renewables SpA,Kilbraur,Wind,Onshore,No,Wind,,67.5,HV,Scotland,Scotland,,NC788078,278550.0,907550.0,2008.0,WON-000337,58.04040163757691,-4.058804857595992
Falck Renewables SpA,Millennium,Wind,Onshore,No,Wind,,65.0,HV,Scotland,Scotland,,NH265106,225679.0,810840.0,2008.0,WON-000340,57.15522678150695,-4.883641231931057
Falck Renewables SpA,Nutberry,Wind,Onshore,No,Wind,,15.0,LV,Scotland,Scotland,,NS777322,279021.0,635662.0,2013.0,WON-000555,55.599494738645745,-3.9215920772238277
Falck Renewables SpA,West Browncastle,Wind,Onshore,No,Wind,,30.0,LV,Scotland,Scotland,,NS619426,261117.0,642821.0,2014.0,WON-000643,55.65899211368623,-4.209136437479133
Falck Renewables SpA,Kingsburn,Wind,Onshore,No,Wind,,22.5,LV,Scotland,Scotland,,NS668898,266606.0,686412.0,2016.0,WON-000952,56.051919847356885,-4.143405334511453
Falck Renewables SpA,Spaldington,Wind,Onshore,No,Wind,,11.75,LV,England,Yorkshire and the Humber,,SE753329,475377.0,431986.0,2016.0,WON-000953,53.778758664351855,-0.8576240300815235
Falck Renewables SpA,Assel Valley,Wind,Onshore,No,Wind,,25.0,LV,Scotland,Scotland,,NX211938,223370.0,595995.0,2016.0,WON-000966,55.22647843305393,-4.778705371098767
Falck Renewables SpA,Auchrobert,Wind,Onshore,No,Wind,,38.76,LV,Scotland,Scotland,,NS760392,275154.0,638500.0,2017.0,WON-001166,55.62400278889225,-3.984210833480396
Foresight Group,Shotwick,Solar,PV,No,Solar,,72.21,LV,Wales,Wales,CH52UA,,332888.0,371036.0,2016.0,SOL-001032,53.232101053964854,-3.0068673457318784
Foresight Group,Moel Moelogan,Wind,Onshore,No,Wind,,2.6,LV,Wales,Wales,LL26 0NY,SH8461962203,284619.0,362203.0,2003.0,WON-000247,53.144437647452015,-3.7265112921483587
Foresight Group,Moel Moelogan 2,Wind,Onshore,No,Wind,,11.7,LV,Wales,Wales,LL26 0NY,SH8470061300,284700.0,361300.0,2008.0,WON-000347,53.136341857497634,-3.7249756687259965
Foresight Group,Frodsham Wind Farm ,Wind,Onshore,No,Wind,,50.35,LV,England,North West,CH24LB,SJ 466 762,348635.0,376504.0,2017.0,WON-001150,53.28300684963688,-2.7718721166492664
Fred Olsen Renewables,Brockloch Rig 1,Wind,Onshore,No,Wind,,21.6,HV,Scotland,Scotland,KA16 0TU,NS6150002500,261500.0,602500.0,1996.0,WON-000167,55.29706494445242,-4.182939377786245
Fred Olsen Renewables,Crystal Rig,Wind,Onshore,No,Wind,,62.5,LV,Scotland,Scotland,EH42 1SH,NT6800067000,368000.0,667000.0,2003.0,WON-000243,55.895056175958295,-2.5132607304591175
Fred Olsen Renewables,Crystal Rig II,Wind,Onshore,No,Wind,,138.0,HV,Scotland,Scotland,EH42 1SH,NT6700067500,367000.0,667500.0,2010.0,WON-000246,55.89948068296659,-2.529311373538807
Fred Olsen Renewables,Rothes,Wind,Onshore,No,Wind,,50.6,LV,Scotland,Scotland,IV36 2RZ,NJ1840055900,318400.0,855900.0,2005.0,WON-000261,57.5857369546102,-3.3664428327013987
Fred Olsen Renewables,Pauls Hill,Wind,Onshore,No,Wind,,64.4,LV,Scotland,Scotland,IV36 2RZ,NJ1150540495,311505.0,840495.0,2006.0,WON-000279,57.4461083790071,-3.4761221359201246
Fred Olsen Renewables,Rothes II,Wind,Onshore,No,Wind,,41.4,LV,Scotland,Scotland,IV36 2RZ,NJ1850050500,318500.0,850500.0,2013.0,WON-000541,57.537263750192814,-3.362957508939726
Fred Olsen Renewables,Mid Hill,Wind,Onshore,No,Wind,,75.9,LV,Scotland,Scotland,AB39 3TE,NO7054086500,370540.0,786500.0,2014.0,WON-000556,56.96877477323675,-2.4861638184983144
Fred Olsen Renewables,Crystal Rig III,Wind,Onshore,No,Wind,,13.8,HV,Scotland,Scotland,EH42 1SH,NT6856272486,368562.0,672486.0,2016.0,WON-000974,55.94438199144771,-2.5049152247449253
Fred Olsen Renewables,Brockloch Rig ,Wind,Onshore,No,Wind,,61.5,HV,Scotland,Scotland,KA16 0TU,NX6516096516,265160.0,596516.0,2017.0,WON-001175,55.24434759388456,-4.122469913122554
Greencoat Capital,Llancayo,Solar,PV,No,Solar,,4.9991,LV,Wales,Wales,NP151HY,,336790.0,203067.0,2011.0,SOL-000440,51.72274570623793,-2.9164899148830434
Greencoat Capital,Manor Farm,Solar,PV,No,Solar,,4.869,LV,England,South East,P0229NR,,355189.0,130227.0,2011.0,SOL-000445,51.069613534520194,-2.640928092811875
Greencoat Capital,Springhill,Solar,PV,No,Solar,,4.9477,LV,England,South West,WR127LB,,413653.0,235615.0,2011.0,SOL-000446,52.01879191387424,-1.8024567664032256
Greencoat Capital,Islip,Solar,PV,No,Solar,,4.99125,LV,England,East Midlands,NN143LT,,497983.0,279596.0,2013.0,SOL-000479,52.405609198313854,-0.5611038511463026
Greencoat Capital,Grange Farm,Solar,PV,No,Solar,,5.80219,LV,England,South West,TA210BU,,229006.0,92956.0,2013.0,SOL-000571,50.71102289527632,-4.4232903380806965
Greencoat Capital,Limberlost,Solar,PV,No,Solar,,1.594,LV,England,South East,RG198BR,,453510.0,164953.0,2013.0,SOL-000576,51.38111261575812,-1.2325081407185945
Greencoat Capital,Redbridge,Solar,PV,No,Solar,,6.4832,LV,England,South West,DT28DY,,377194.0,88984.0,2014.0,SOL-000607,50.70004610145857,-2.3242894054321646
Greencoat Capital,Bicester,Solar,PV,No,Solar,,18.4,LV,England,South East,OX252ND,,459052.0,218811.0,2013.0,SOL-000622,51.86476278635194,-1.1438224193267355
Greencoat Capital,Wrangle,Solar,PV,No,Solar,,10.795,LV,England,East Midlands,PE220PZ,,538495.0,348945.0,2014.0,SOL-000678,53.01988798033055,0.06325095782918062
Greencoat Capital,Stonebarrow,Solar,PV,No,Solar,,7.485,LV,England,South West,EX135UL,,334899.0,98840.0,2014.0,SOL-000702,50.78546081509281,-2.924861736634696
Greencoat Capital,Stowbridge,Solar,PV,No,Solar,,24.323,LV,England,East of England,CB63LF,,551252.0,272416.0,2014.0,SOL-000703,52.32899264997721,0.21817533614600876
Greencoat Capital,Westover,Solar,PV,No,Solar,,7.0416,LV,England,South East,SP117SE,,434623.0,140438.0,2014.0,SOL-000706,51.16214900042901,-1.506246447945539
Greencoat Capital,Stables,Solar,PV,No,Solar,,1.966,LV,England,East Midlands,CV136EB,,440233.0,297103.0,2014.0,SOL-000728,52.57026962493062,-1.4078190149134324
Greencoat Capital,Grange Farm,Solar,PV,No,Solar,,21.09844,LV,England,South West,BS361RR,,363968.0,182366.0,2014.0,SOL-000734,51.5390360614256,-2.520921554021738
Greencoat Capital,Winnards,Solar,PV,No,Solar,,4.4528,LV,England,South West,TR96DG,,192864.0,66586.0,2015.0,SOL-000767,50.462432997964626,-4.919850425238882
Greencoat Capital,Bluegates,Solar,PV,No,Solar,,10.69717,LV,England,East of England,CO78DE,,607018.0,222279.0,2015.0,SOL-000771,51.860676193492594,1.005041787087785
Greencoat Capital,Rowles,Solar,PV,No,Solar,,12.762,LV,England,South East,OX253QQ,,453433.0,216448.0,2015.0,SOL-000777,51.844084481989064,-1.2257804525121136
Greencoat Capital,Flit,Solar,PV,No,Solar,,10.4652,LV,England,South East,OX51PH,SP4877412010,448774.0,212010.0,2015.0,SOL-000780,51.80461110209315,-1.294027623109872
Greencoat Capital,Christchurch,Solar,PV,No,Solar,,17.92656,LV,England,South West,BH237AA,,417714.0,95129.0,2015.0,SOL-000785,50.75549090501615,-1.7502448405422624
Greencoat Capital,Egmanton,Solar,PV,No,Solar,,14.1085,LV,England,East Midlands,NG220HH,,474907.0,368832.0,2015.0,SOL-000786,53.21128213464498,-0.8798108884504506
Greencoat Capital,Aston Clinton,Solar,PV,No,Solar,,24.24228,LV,England,South East,HP225DY,,484594.0,215796.0,2015.0,SOL-000790,51.83437871861598,-0.7737031786101287
Greencoat Capital,Dunkeswell,Solar,PV,No,Solar,,2.7951,LV,England,South West,,EX144RD	,313746.0,107938.0,2015.0,SOL-000792,50.864490648568825,-3.227007634720397
Greencoat Capital,Homestead,Solar,PV,No,Solar,,17.71251,LV,England,East Midlands,NN127LS,,473845.0,244756.0,2015.0,SOL-000794,52.09622741435641,-0.9234522327606739
Greencoat Capital,Hunciecroft,Solar,PV,No,Solar,,7.61904,LV,England,East Midlands,S803ND,,454513.0,373909.0,2015.0,SOL-000795,53.259392021442665,-1.184280730406537
Greencoat Capital,New Kaine,Solar,PV,No,Solar,,1.8748,LV,England,South East,ME97HP,,584858.0,166460.0,2015.0,SOL-000797,51.367112348877505,0.6541990241916837
Greencoat Capital,New Stone House,Solar,PV,No,Solar,,11.4768,LV,England,South East,OX252PT,,455811.0,219330.0,2015.0,SOL-000798,51.869761558358555,-1.1908009469222158
Greencoat Capital,Chapel Hill,Solar,PV,No,Solar,,10.07032,LV,Wales,Wales,SA715HY,,196092.0,197842.0,2015.0,SOL-000821,51.64231404061562,-4.948412255132649
Greencoat Capital,Saron,Solar,PV,No,Solar,,6.33258,LV,Wales,Wales,SA183TW,,260904.0,212664.0,2015.0,SOL-000824,51.795279250283755,-4.018399316337015
Greencoat Capital,Hendai,Solar,PV,No,Solar,,13.39536,LV,Wales,Wales,CF82 8FU	 ,CF828FU	,312392.0,197842.0,2015.0,SOL-000829,51.67249265736167,-3.2683046628471946
Greencoat Capital,Weston Longville,Solar,PV,No,Solar,,7.56855,LV,England,East of England,NR9 5JF	 	 ,NR95JF		,610220.0,315069.0,2015.0,SOL-000832,52.69248117418361,1.1092724821256388
Greencoat Capital,Gaultney,Solar,PV,No,Solar,,21.558,LV,England,East Midlands,NN142SW,SP8117783964,481177.0,283964.0,2015.0,SOL-000833,52.447616828923316,-0.8070238524096126
Greencoat Capital,Garvinack,Solar,PV,No,Solar,,9.6228,LV,England,South West,TR49EP,,177775.0,47586.0,2015.0,SOL-000834,50.28629202419274,-5.120900155879353
Greencoat Capital,Coombe,Solar,PV,No,Solar,,7.27847,LV,England,South West,EX85AZ,,301187.0,84681.0,2015.0,SOL-000835,50.65339964833374,-3.399162429484127
Greencoat Capital,Isle of Wight,Solar,PV,No,Solar,,6.22644,LV,England,South East,PO334RW,,452614.0,90511.0,2015.0,SOL-000836,50.71185869288118,-1.2561759359982028
Greencoat Capital,Place Farm,Solar,PV,No,Solar,,6.79167,LV,England,South East,TN262LX,,597181.0,132855.0,2015.0,SOL-000838,51.06116487595823,0.8125418052145534
Greencoat Capital,Malmaynes,Solar,PV,No,Solar,,14.82624,LV,England,South East,ME39SQ,,580664.0,175335.0,2015.0,SOL-000839,51.44817943307747,0.5985341964327258
Greencoat Capital,Littlewood,Solar,PV,No,Solar,,13.728,LV,England,South East,MK197NF,,482105.0,247071.0,2015.0,SOL-000840,52.11587369240078,-0.8023456185232796
Greencoat Capital,Moat Farm,Solar,PV,No,Solar,,4.6176,LV,England,East Midlands,DN228QX,,466600.0,384353.0,2015.0,SOL-000841,53.351879059067805,-1.0009293825938201
Greencoat Capital,Upper Farm,Solar,PV,No,Solar,,10.01052,LV,England,South East,SO249RY,,463453.0,141758.0,2015.0,SOL-000843,51.17155140238552,-1.0937671822822128
Greencoat Capital,Rhydypandy,Solar,PV,No,Solar,,6.38011,LV,Wales,Wales,SA66NX,,265957.0,200658.0,2015.0,SOL-000844,51.688629111076594,-3.940543736260308
Greencoat Capital,Wilton,Solar,PV,No,Solar,,9.48376,LV,England,South West,PL125BX,,231509.0,58873.0,2015.0,SOL-000846,50.405513197949126,-4.372437942794664
Greencoat Capital,Hoplass,Solar,PV,No,Solar,,10.3428,LV,Wales,Wales,SA715TG,,190875.0,200362.0,2015.0,SOL-000848,51.66302410216284,-5.025207463437605
Greencoat Capital,Radstone,Solar,PV,No,Solar,,5.2204,LV,England,East Midlands,NN135PY,,458697.0,239909.0,2015.0,SOL-000851,52.05446611987433,-1.1453792247346075
Greencoat Capital,Hendre Fawr,Solar,PV,No,Solar,,11.6259,LV,Wales,Wales,CF449RJ,,291347.0,206062.0,2015.0,SOL-000852,51.74269182672041,-3.5750910260655373
Greencoat Capital,Aston House,Solar,PV,No,Solar,,19.82662,LV,England,East Midlands,DE6 5AG	 	 ,DE65AG		,416833.0,331778.0,2015.0,SOL-000853,52.88320286065926,-1.751300334310984
Greencoat Capital,Morton Solar,Solar,PV,No,Solar,,28.09536,LV,England,East Midlands,DN228HD,,467120.0,379462.0,2015.0,SOL-000854,53.30785666598916,-0.9941530123979212
Greencoat Capital,Welbeck,Solar,PV,No,Solar,,16.03844,LV,England,East Midlands,NG229EY,,460619.0,372696.0,2015.0,SOL-000857,53.24782892539375,-1.092991082886063
Greencoat Capital,Gedulah,Solar,PV,No,Solar,,18.33,LV,England,North West,CA73JU,NY1485143478,314851.0,543478.0,2015.0,SOL-000861,54.77895982067802,-3.3253631613249994
Greencoat Capital,Rolleston,Solar,PV,No,Solar,,18.003,LV,England,West Midlands,DE139HH,,421291.0,326955.0,2015.0,SOL-000875,52.83969072366607,-1.6853674479693788
Greencoat Capital,Bentham,Solar,PV,No,Solar,,11.051,LV,England,South West,SN54JB,,407114.0,189633.0,2015.0,SOL-000876,51.60549021723775,-1.8986731410881017
Greencoat Capital,Bedborough,Solar,PV,No,Solar,,4.999,LV,England,South West,BH217BQ,,404920.0,101836.0,2015.0,SOL-000883,50.81605097874032,-1.9315296853882005
Greencoat Capital,Slade Farm,Solar,PV,No,Solar,,4.0966,LV,England,South West,TQ72HE,,274224.0,45194.0,2015.0,SOL-000886,50.293258319471455,-3.76711764578743
Greencoat Capital,FannyHouse,Solar,PV,No,Solar,,4.942,LV,England,North West,LA33EF,,342598.0,462146.0,2015.0,SOL-000892,54.052060771523315,-2.8782748609675517
Greencoat Capital,Guston,Solar,PV,No,Solar,,4.99928,LV,England,South East,CT155EW,,632877.0,144096.0,2015.0,SOL-000902,51.1487196950933,1.3283489192169313
Greencoat Capital,Long Meadow,Solar,PV,No,Solar,,4.11984,LV,England,South East,LU79DY,,493475.0,217559.0,2015.0,SOL-000913,51.848811487618995,-0.6443756549924854
Greencoat Capital,Margate,Solar,PV,No,Solar,,3.366,LV,England,South West,PL311HE,,208657.0,66512.0,2015.0,SOL-000916,50.467136237735225,-4.697566353190078
Greencoat Capital,Great Seabrook,Solar,PV,No,Solar,,4.965,LV,England,South East,LU79DY,,493192.0,217705.0,2015.0,SOL-000923,51.85017105309221,-0.6484435838370944
Greencoat Capital,Ferry Farm,Solar,PV,No,Solar,,4.924,LV,England,South East,PO209DZ,,485830.0,96047.0,2015.0,SOL-000931,50.757681965795804,-0.7845311458266261
Greencoat Capital,Canopus,Solar,PV,No,Solar,,4.9986,LV,England,East Midlands,PE227BE,,530597.0,347613.0,2015.0,SOL-000935,53.00990479877703,-0.05495531238276174
Greencoat Capital,Burnham Wick,Solar,PV,No,Solar,,4.9992,LV,England,East of England,CM08LU,,596876.0,195875.0,2015.0,SOL-000936,51.627237151131816,0.8430226535800538
Greencoat Capital,Upper Wick,Solar,PV,No,Solar,,4.9986,LV,England,South West,GL116DE,,371550.0,195850.0,2015.0,SOL-000937,51.660706382844374,-2.4127019606230737
Greencoat Capital,ScottowMoor,Solar,PV,No,Solar,,33.68,LV,England,East of England,NR105FB,,626488.0,323770.0,2015.0,SOL-000939,52.764013552323505,1.355559450827285
Greencoat Capital,Five Oaks,Solar,PV,No,Solar,,4.99974,LV,England,South East,RH149AZ,,509003.0,130058.0,2016.0,SOL-000986,51.05952500972622,-0.445968924210647
Greencoat Capital,SMSL1,Solar,PV,No,Solar,,4.76955148109703,LV,England,East of England,NR105FB,,626626.0,322780.0,2016.0,SOL-000988,52.755071379708525,1.3569171826838087
Greencoat Capital,Eveley,Solar,PV,No,Solar,,49.328,LV,England,South East,SO206SA,,432815.0,133266.0,2016.0,SOL-000997,51.09776647875204,-1.5327520083625776
Greencoat Capital,Ford,Solar,PV,No,Solar,,11.56992,LV,England,South East,BN443AT,,517748.0,117195.0,2016.0,SOL-000999,50.94218247078512,-0.32540572758295755
Greencoat Capital,LowerHouse,Solar,PV,No,Solar,,8.22369,LV,Wales,Wales,NP151JU,,334870.0,204817.0,2016.0,SOL-001001,51.73825789613044,-2.944609693617532
Greencoat Capital,Sellindge,Solar,PV,No,Solar,,11.20932,LV,England,South East,TN256EE,,608480.0,137870.0,2016.0,SOL-001007,51.10221130970842,0.9764512335534944
Greencoat Capital,Trowle,Solar,PV,No,Solar,,4.9986,LV,England,South West,BA149BR,,383857.0,158625.0,2016.0,SOL-001008,51.326492390607115,-2.233065805024141
Greencoat Capital,Bryn Bachau,Solar,PV,No,Solar,,4.57215,LV,Wales,Wales,LL536RQ,,243136.0,336998.0,2016.0,SOL-001009,52.90745286450534,-4.333970748413575
Greencoat Capital,Bent Spur,Solar,PV,No,Solar,,4.992,LV,England,North West,BL48SJ,,375173.0,404114.0,2016.0,SOL-001012,53.53308790651077,-2.376032691284201
Greencoat Capital,Swindon,Solar,PV,No,Solar,,60.89259,LV,England,South West,SN49NS,,413029.0,179126.0,2016.0,SOL-001017,51.51091376059836,-1.8136497124114221
Greencoat Capital,SMSL2,Solar,PV,No,Solar,,4.89054998798077,LV,England,East of England,NR105FB,,625975.0,323016.0,2016.0,SOL-001019,52.75746166659335,1.3474505404396027
Greencoat Capital,SMSL3,Solar,PV,No,Solar,,4.95238081348339,LV,England,East of England,NR105FB,,625975.0,323016.0,2016.0,SOL-001020,52.75746166659335,1.3474505404396027
Greencoat Capital,SMSL4,Solar,PV,No,Solar,,3.64451771743881,LV,England,East of England,NR105FB,,625975.0,323016.0,2016.0,SOL-001021,52.75746166659335,1.3474505404396027
Greencoat Capital,Bobbing,Solar,PV,No,Solar,,11.6012,LV,England,South East,ME97HZ,,586894.0,165757.0,2016.0,SOL-001027,51.36013233067197,0.6830438257165607
Greencoat Capital,Outwood,Solar,PV,No,Solar,,4.97007,LV,England,East of England,CM112TX,,568931.0,193607.0,2016.0,SOL-001028,51.61594100697325,0.43861336172490484
Greencoat Capital,Lagness,Solar,PV,No,Solar,,4.847,LV,England,South East,PO201LR,,490675.0,101234.0,2016.0,SOL-001029,50.80357890554298,-0.714582497058257
Greencoat Capital,Seaview,Solar,PV,No,Solar,,1.8774,LV,Wales,Wales,CF365TB,,282388.0,178878.0,2016.0,SOL-001030,51.49657017206669,-3.695656815755965
Greencoat Capital,30Acres,Solar,PV,No,Solar,,3.773,LV,England,East Midlands,NG208XT,,453432.0,367916.0,2016.0,SOL-001034,53.20563703511622,-1.2014863482610552
Greencoat Capital,Errol,Solar,PV,No,Solar,,12.99942,LV,Scotland,Scotland,PH27NL,,321840.0,721031.0,2016.0,SOL-001043,56.375090335901234,-3.2670937280016505
Greencoat Capital,Wilsom Farm,Solar,PV,No,Solar,,4.005795,LV,England,South East,GU343BF,,472777.0,138856.0,2016.0,SOL-001045,51.144352239721435,-0.9610075100667036
Greencoat Capital,Honeysome,Solar,PV,No,Solar,,4.346,LV,England,East of England,PE166TG,,538755.0,286122.0,2016.0,SOL-001049,52.4554323496981,0.04058810394927097
Greencoat Capital,RamseySolar,Solar,PV,No,Solar,,4.973,LV,England,East of England,PE262RU,,527862.0,284726.0,2016.0,SOL-001051,52.44554500121272,-0.12015740989778535
Greencoat Capital,Newton,Solar,PV,No,Solar,,4.98732,LV,England,East of England,NR148GD,,624152.0,306192.0,2016.0,SOL-001053,52.607231715308934,1.3090408109463723
Greencoat Capital,Severn Beach,Solar,PV,No,Solar,,3.95616,LV,England,South West,BS354NL,,354534.0,184909.0,2016.0,SOL-001054,51.56121664343469,-2.6572667616223944
Greencoat Capital,Marchington,Solar,PV,No,Solar,,4.99824,LV,England,West Midlands,DE65GX,,416198.0,330270.0,2016.0,SOL-001056,52.8696663967832,-1.760811060009275
Greencoat Capital,Tower Hayes,Solar,PV,No,Solar,,4.99908,LV,England,East Midlands,LE671FH,,444576.0,310822.0,2016.0,SOL-001060,52.69325393854944,-1.3418981403213293
Greencoat Capital,Carnemough,Solar,PV,No,Solar,,10.140345,LV,England,South West,TR24EL,,191629.0,52065.0,2016.0,SOL-001062,50.3315767927611,-4.929171577830501
Greencoat Capital,Kinmel 1,Solar,PV,No,Solar,,4.998600000000001,LV,Wales,Wales,LL229SD,,298420.0,377733.0,2016.0,SOL-001063,53.28679749224951,-3.525208633954621
Greencoat Capital,Merston,Solar,PV,No,Solar,,4.999,LV,England,South East,PO201LL,,489440.0,102825.0,2016.0,SOL-001064,50.81807423293646,-0.7317167424656434
Greencoat Capital,Carlam Hill Education,Solar,PV,No,Solar,,4.99802,LV,England,Yorkshire and the Humber,HU75YX,TA1100036000,511000.0,436000.0,2016.0,SOL-001065,53.80845470992683,-0.3158114934074114
Greencoat Capital,Rhewl 1,Solar,PV,No,Solar,,3.04152,LV,Wales,Wales,NP166AG,ST4949093050,349490.0,193050.0,2016.0,SOL-001066,51.633978757023996,-2.7311981105908076
Greencoat Capital,Sudbrook,Solar,PV,No,Solar,,4.998,LV,Wales,Wales,NP265SR,,350024.0,187852.0,2016.0,SOL-001068,51.5872935487276,-2.722740392788748
Greencoat Capital,Kinmel 2,Solar,PV,No,Solar,,4.992,LV,Wales,Wales,LL229SG,,296340.0,376905.0,2016.0,SOL-001071,53.27895449594893,-3.556126729465992
Greencoat Capital,Ashby,Solar,PV,No,Solar,,4.7991,LV,England,East Midlands,LE652UN,,434525.0,317774.0,2016.0,SOL-001094,52.756478923200184,-1.4898752865286293
Greencoat Capital,Balcombe,Solar,PV,No,Solar,,4.9608,LV,England,South East,RH194QS,,535377.0,132854.0,2016.0,SOL-001100,51.07904606023445,-0.06878850957326356
Greencoat Capital,Huntspill,Solar,PV,No,Solar,,4.993,LV,England,South West,TA93PN,,332877.0,144342.0,2016.0,SOL-001103,51.19433806937932,-2.9619633121108877
Greencoat Capital,Shuttleworth,Solar,PV,No,Solar,,4.99908,LV,England,North West,BB74LL,,382296.0,448048.0,2016.0,SOL-001105,53.92825465778679,-2.271101297886406
Greencoat Capital,Wilbees,Solar,PV,No,Solar,,4.99866,LV,England,South East,BN266RU,,554339.0,106829.0,2016.0,SOL-001107,50.84041075523411,0.19067768208666222
Greencoat Capital,Basin Bridge,Solar,PV,No,Solar,,4.9896,LV,England,East Midlands,CV136JJ,SP3952296115,439522.0,296115.0,2016.0,SOL-001109,52.561440104739916,-1.4184262235142553
Greencoat Capital,Pantymoch,Solar,PV,No,Solar,,4.992,LV,Wales,Wales,SA132UT,,277876.0,190467.0,2016.0,SOL-001110,51.59976444508479,-3.764648588275908
Greencoat Capital,Royston,Solar,PV,No,Solar,,4.96,LV,England,East of England,SG85UT,,535667.0,242584.0,2015.0,SOL-001111,52.065023266839496,-0.022309940437252318
Greencoat Capital,Moor House,Solar,PV,No,Solar,,4.91556,LV,England,North West,CA144JZ,,301300.0,525369.0,2016.0,SOL-001113,54.613795408436886,-3.5298319900203956
Greencoat Capital,Cranham,Solar,PV,No,Solar,,2.99874,LV,England,London,RM143NU,,558400.0,187089.0,2016.0,SOL-001114,51.560441623557786,0.2837010050764454
Greencoat Capital,Mill Farm,Solar,PV,No,Solar,,4.99675,LV,England,East Midlands,NG335DP,,494872.0,331696.0,2016.0,SOL-001116,52.874380747660176,-0.5918637854636627
Greencoat Capital,Bury Green,Solar,PV,No,Solar,,4.973,LV,England,East of England,PE262RY,,525500.0,285500.0,2016.0,SOL-001120,52.45304669357876,-0.15459973902620971
Greencoat Capital,Eckland Lodge,Solar,PV,No,Solar,,3.657,LV,England,East Midlands,LE168HB,,478672.0,284948.0,2016.0,SOL-001123,52.45682707581394,-0.8436414701108472
Greencoat Capital,Royston CIC,Solar,PV,No,Solar,,4.896,LV,England,East of England,SG85UT,,535667.0,242584.0,2016.0,SOL-001125,52.065023266839496,-0.022309940437252318
Greencoat Capital,Pantymoch CIC,Solar,PV,No,Solar,,4.896,LV,Wales,Wales,SA132UT,,277876.0,190467.0,2016.0,SOL-001126,51.59976444508479,-3.764648588275908
Greencoat Capital,Wick Road CIC,Solar,PV,No,Solar,,2.199375,LV,England,South West,BS246RR,,331664.0,154677.0,2016.0,SOL-001127,51.28711134116906,-2.981295243196228
Greencoat Capital,Wick Road,Solar,PV,No,Solar,,4.662675,LV,England,South West,BS246RR,,331664.0,154677.0,2016.0,SOL-001128,51.28711134116906,-2.981295243196228
Greencoat Capital,Bransholme Solar,Solar,PV,No,Solar,,4.99802,LV,England,Yorkshire and the Humber,HU75YX,,511000.0,436000.0,2016.0,SOL-001130,53.80845470992683,-0.3158114934074114
Greencoat Capital,Rolls Royce,Solar,PV,No,Solar,,3.2,LV,England,South West,BS346QA,,360460.0,180792.0,2016.0,SOL-001133,51.52464871823387,-2.5713218737627113
Greencoat Capital,Rhewl 2,Solar,PV,No,Solar,,3.07164,LV,Wales,Wales,NP166AG,ST493931,349376.0,193176.0,2016.0,SOL-001134,51.635101291340376,-2.7328633751666485
Greencoat Capital,Carrowdore,Solar,PV,No,Solar,,5.98158,LV,Northern Ireland,Northern Ireland,BT222HH,,169400.0,525454.0,2017.0,SOL-001195,54.571573294357,-5.569156167679961
Greencoat Capital,Carver Hey,Solar,PV,No,Solar,,2.5056,LV,England,North West,PR44SX,,348519.0,423631.0,2017.0,SOL-001199,53.70655347710118,-2.781362320432007
Greencoat Capital,Woodhouse,Solar,PV,No,Solar,,4.97952,LV,England,West Midlands,ST145HY,,409432.0,339052.0,2017.0,SOL-001205,52.94876989540086,-1.8610724391529037
Greencoat Capital,Brent Broad,Solar,PV,No,Solar,,3.7584,LV,England,South West,BS246RR,,332623.0,152727.0,2017.0,SOL-001209,51.26969427849675,-2.967177346662534
Greencoat Capital,Home Farm,Solar,PV,No,Solar,,4.98732,LV,England,South West,GL519RS,,393986.0,226037.0,2017.0,SOL-001210,51.93281011001155,-2.0888775408654414
Greencoat Capital,Arnawood,Solar,PV,No,Solar,,4.992,LV,England,North West,LA20AE,,346363.0,459484.0,2017.0,SOL-001211,54.02854454207243,-2.820302033450212
Greencoat Capital,Bilsborrow,Solar,PV,No,Solar,,4.9926,LV,England,North West,PR30RU,,350124.0,439100.0,2017.0,SOL-001216,53.84573261263577,-2.7595574751212406
Greencoat Capital,Snettisham,Solar,PV,No,Solar,,2.6928,LV,England,East of England,PE317NE,,570621.0,334187.0,2017.0,SOL-001217,52.87808827307411,0.5339632366147568
Greencoat Capital,Otherton,Solar,PV,No,Solar,,2.51856,LV,England,West Midlands,WR65LS,,380432.0,254242.0,2017.0,SOL-001218,52.18607256627231,-2.287635310868363
Greencoat Capital,West Strathore,Solar,PV,No,Solar,,4.9773,LV,Scotland,Scotland,KY14DQ,,328619.0,697504.0,2017.0,SOL-001219,56.16483319369586,-3.150995538218758
Greencoat Capital,Potters Bar,Solar,PV,No,Solar,,4.99813,LV,England,East of England,EN63DQ,,524112.0,202677.0,2017.0,SOL-001220,51.709109289068,-0.20512325005640103
